383.00,blood elf demon hunter,/character/eu/twisting-nether/S%C3%BCsl%C3%BC,,40
348.56,blood elf rogue,/character/eu/twisting-nether/Ryka,,22
384.06,pandaren hunter,/character/eu/twisting-nether/Psikomaniac,,36
319.69,tauren druid,/character/eu/twisting-nether/Araffel,,17
365.00,troll shaman,/character/eu/twisting-nether/Fattotem,,21
335.19,pandaren monk,/character/eu/twisting-nether/F%C3%A2tpaw,,19
371.25,troll druid,/character/eu/twisting-nether/Waysern,,26
345.88,blood elf demon hunter,/character/eu/twisting-nether/Ashalanorre,,23
338.81,blood elf warlock,/character/eu/twisting-nether/Neffandus,,20
271.88,blood elf paladin,/character/eu/twisting-nether/T%C3%AEtania,,8
364.75,goblin hunter,/character/eu/twisting-nether/M%C3%A9gy,,29
357.75,tauren druid,/character/eu/twisting-nether/Lyo,,23
410.38,blood elf demon hunter,/character/eu/twisting-nether/Leira,1159.65,44
408.19,blood elf rogue,/character/eu/twisting-nether/Pidgeotto,1326.19,39
406.69,orc warlock,/character/eu/twisting-nether/%C3%9Cberlock,1291.53,42
408.50,blood elf demon hunter,/character/eu/twisting-nether/Lovsan,830.65,44
407.75,undead rogue,/character/eu/twisting-nether/Retikulum,954.28,43
401.50,orc shaman,/character/eu/twisting-nether/Urlont,457.82,38
383.31,undead mage,/character/eu/twisting-nether/%C3%9Cbermage,,35
379.31,orc deathknight,/character/eu/twisting-nether/%C3%8Ark%C3%AAk,,33
398.56,undead rogue,/character/eu/twisting-nether/Bulutooth,196.80,37
376.56,blood elf mage,/character/eu/twisting-nether/Ribozom,,36
373.13,undead priest,/character/eu/twisting-nether/Piscadi,,31
371.56,orc warrior,/character/eu/twisting-nether/Rudis,,31
395.81,troll shaman,/character/eu/twisting-nether/%C3%9Cbershaman,992.55,40
357.44,troll druid,/character/eu/twisting-nether/Thromquility,,23
354.13,orc warrior,/character/eu/twisting-nether/Pardahun,,21
398.56,blood elf priest,/character/eu/twisting-nether/Idr%C3%AEl,99.23,37
375.06,blood elf demon hunter,/character/eu/twisting-nether/Orest%C3%AAs,,29
382.44,blood elf deathknight,/character/eu/twisting-nether/Kepek,,38
370.31,blood elf paladin,/character/eu/twisting-nether/Eladri%C3%A9l,,26
375.13,blood elf monk,/character/eu/twisting-nether/%C3%9Cbermonk,,37
382.94,mag'har orc warrior,/character/eu/twisting-nether/%C3%9Cberwarrior,55.04,37
338.69,blood elf demon hunter,/character/eu/twisting-nether/Sd%C3%A2,,22
370.56,nightborne priest,/character/eu/twisting-nether/Sentrozom,,33
361.69,tauren warrior,/character/eu/twisting-nether/F%C3%AArnandes,,27
373.38,void elf mage,/character/eu/silvermoon/Valier%C3%A9,,23
376.63,night elf hunter,/character/eu/silvermoon/Waitform%C3%AA,,29
372.38,night elf deathknight,/character/eu/silvermoon/Atdk,,25
365.44,human paladin,/character/eu/silvermoon/Sh%C3%A2n%C3%A9,,22
373.19,human paladin,/character/eu/silvermoon/D%C3%A9%C3%A2ron,,24
368.88,night elf demon hunter,/character/eu/silvermoon/Blademast%C3%A9r,,27
369.19,void elf mage,/character/eu/silvermoon/Oksijen,,27
370.19,human warrior,/character/eu/silvermoon/Gworel,,25
370.50,night elf rogue,/character/eu/silvermoon/Liardys,,25
356.63,draenei priest,/character/eu/silvermoon/Saer%C3%A9l,,19
364.81,human monk,/character/eu/silvermoon/Atgibi,,22
369.69,night elf warrior,/character/eu/silvermoon/M%C3%A9gadeth,,26
379.94,night elf hunter,/character/eu/silvermoon/Smuft,,33
364.94,night elf druid,/character/eu/silvermoon/Squatp%C3%B4wer,,23
358.69,human mage,/character/eu/silvermoon/Ley%C3%A2,,23
347.69,human monk,/character/eu/silvermoon/Shezo,,20
370.75,draenei paladin,/character/eu/silvermoon/Dr%C3%A2in,,27
343.81,human mage,/character/eu/silvermoon/Nydigo,,19
356.63,human paladin,/character/eu/silvermoon/Celestial,,24
352.38,night elf demon hunter,/character/eu/silvermoon/B%C3%AAtrayer,,20
375.13,night elf monk,/character/eu/silvermoon/Erkkmer,,32
343.94,human paladin,/character/eu/silvermoon/Lourin,,25
350.13,draenei mage,/character/eu/silvermoon/Exsoydy%C3%A2,,27
256.56,void elf warrior,/character/eu/silvermoon/Lisred,,10
313.63,human rogue,/character/eu/silvermoon/Karaka%C3%A7an,,10
341.13,human rogue,/character/eu/silvermoon/Findorfin,,15
356.94,night elf demon hunter,/character/eu/silvermoon/Ucanyarasa,,24
308.63,void elf mage,/character/eu/silvermoon/%C3%9Czerim,,12
--,lightforged draenei paladin,/character/eu/silvermoon/K%C3%BCrtaj,,14
277.38,human rogue,/character/eu/silvermoon/Remoke,,12
326.19,human rogue,/character/eu/silvermoon/Delerim,,14
343.31,human paladin,/character/eu/silvermoon/Aegnas,,20
339.63,human rogue,/character/eu/silvermoon/%C3%87o%C3%A7ita,,18
277.56,draenei shaman,/character/eu/silvermoon/Anitta,,10
301.75,worgen deathknight,/character/eu/silvermoon/%C3%82yremix,,16
342.94,human mage,/character/eu/silvermoon/Le%C3%BDla,,26
322.00,worgen warlock,/character/eu/silvermoon/Mug%C3%A9n,,14
289.44,human warrior,/character/eu/silvermoon/Erkmerr,,16
341.06,night elf rogue,/character/eu/silvermoon/Mirana,,17
338.94,human paladin,/character/eu/silvermoon/%C3%9Farbatos,,25
362.06,blood elf mage,/character/eu/twisting-nether/Alaz,,20
360.31,blood elf monk,/character/eu/twisting-nether/L%C3%A2g%C3%A9rth%C3%A2,,21
370.44,blood elf mage,/character/eu/twisting-nether/Sekhm%C3%AAt,,27
343.25,blood elf rogue,/character/eu/twisting-nether/Justvanquish,,17
358.50,blood elf demon hunter,/character/eu/twisting-nether/Luxery,,29
352.56,highmountain tauren druid,/character/eu/twisting-nether/%C3%82iwendil,,19
359.00,orc shaman,/character/eu/twisting-nether/Kharzull,,33
392.25,blood elf hunter,/character/eu/twisting-nether/Lydras,,44
357.69,orc hunter,/character/eu/twisting-nether/Madh,,20
316.06,blood elf paladin,/character/eu/twisting-nether/Sacredhammer,,11
385.25,orc rogue,/character/eu/twisting-nether/Pusgeintran,,38
347.19,orc warrior,/character/eu/twisting-nether/Ddwarrior,,21
328.63,orc rogue,/character/eu/twisting-nether/Oha,,15
348.56,blood elf paladin,/character/eu/twisting-nether/Prizma,,27
294.19,blood elf demon hunter,/character/eu/twisting-nether/Dexhelon,,15
353.00,troll druid,/character/eu/twisting-nether/Ardhath,,21
312.63,blood elf deathknight,/character/eu/twisting-nether/Cemadrian,,12
343.06,troll druid,/character/eu/twisting-nether/Shougatsu,,18
356.88,troll druid,/character/eu/twisting-nether/Vrogh,,26
353.38,undead mage,/character/eu/twisting-nether/Cehho,,23
364.44,undead warlock,/character/eu/twisting-nether/Gargentua,,24
359.81,blood elf priest,/character/eu/twisting-nether/Sylv%C3%A9n,,22
373.38,blood elf paladin,/character/eu/twisting-nether/Glordrum,,33
357.81,blood elf mage,/character/eu/twisting-nether/Taraza,,21
385.31,blood elf warrior,/character/eu/twisting-nether/Krauq,47.48,36
365.25,blood elf demon hunter,/character/eu/twisting-nether/Andante,,28
346.06,orc shaman,/character/eu/twisting-nether/Gavokzu,,22
352.44,nightborne priest,/character/eu/twisting-nether/Pinaxe,,23
168.31,blood elf warlock,/character/eu/twisting-nether/Elixet,,20
325.19,blood elf demon hunter,/character/eu/twisting-nether/%C3%82shriell,,16
342.31,blood elf deathknight,/character/eu/twisting-nether/Betterhan,,20
341.69,pandaren monk,/character/eu/twisting-nether/Kunio,,22
344.88,troll hunter,/character/eu/twisting-nether/Sarapn%C3%A9l,,20
360.50,blood elf priest,/character/eu/twisting-nether/Enheduana,,25
345.13,orc warrior,/character/eu/twisting-nether/Mussala,,22
339.69,tauren warrior,/character/eu/twisting-nether/L%C3%BCmpen,,24
356.50,blood elf rogue,/character/eu/twisting-nether/Ninthill,,23
345.88,tauren warrior,/character/eu/twisting-nether/Acrobat,,23
395.69,tauren deathknight,/character/eu/twisting-nether/Cycleofdeath,360.84,34
405.19,blood elf priest,/character/eu/twisting-nether/Sevimin,782.79,40
397.75,blood elf demon hunter,/character/eu/twisting-nether/Seranna,208.71,38
400.38,blood elf paladin,/character/eu/twisting-nether/Kutsalbakire,341.90,39
407.69,troll druid,/character/eu/twisting-nether/Jeatlyn,592.33,40
406.94,highmountain tauren warrior,/character/eu/twisting-nether/Gelsakinim,784.20,39
393.06,troll hunter,/character/eu/twisting-nether/Namussuzadam,548.80,38
381.00,blood elf warrior,/character/eu/twisting-nether/Aethewulf,,29
380.81,tauren paladin,/character/eu/twisting-nether/Eideigger,,30
385.44,nightborne warlock,/character/eu/twisting-nether/Semdorei,,32
377.94,blood elf rogue,/character/eu/twisting-nether/Arriu,,27
378.94,troll warlock,/character/eu/twisting-nether/Corps%C3%A9,,30
372.50,goblin rogue,/character/eu/twisting-nether/Rhombos,,26
377.44,orc hunter,/character/eu/twisting-nether/Kikimamma,,28
380.25,blood elf mage,/character/eu/twisting-nether/Phantasia,,33
374.38,blood elf demon hunter,/character/eu/twisting-nether/Baradrin,,26
372.06,orc warrior,/character/eu/twisting-nether/Goccuman,,30
352.88,orc shaman,/character/eu/twisting-nether/Chille,,24
380.88,orc rogue,/character/eu/twisting-nether/Av%C3%AAng%C3%AAr,,33
397.75,blood elf demon hunter,/character/eu/twisting-nether/Cerni,179.28,38
385.56,troll druid,/character/eu/twisting-nether/Answers,,33
358.25,orc shaman,/character/eu/twisting-nether/Adversaria,,22
374.44,blood elf demon hunter,/character/eu/twisting-nether/Thranfall,,29
376.06,blood elf paladin,/character/eu/twisting-nether/Ph%C3%AEora,,27
368.06,highmountain tauren druid,/character/eu/twisting-nether/Cowboiy,,28
359.56,pandaren monk,/character/eu/twisting-nether/Fengzhu,,25
383.13,orc shaman,/character/eu/twisting-nether/Gunx,,36
375.31,orc deathknight,/character/eu/twisting-nether/Namedontft,,26
354.38,blood elf mage,/character/eu/twisting-nether/Jeatlynn,,26
386.63,blood elf mage,/character/eu/twisting-nether/Aloken,,34
353.81,blood elf warlock,/character/eu/twisting-nether/Drunk%C3%A9nstein,,19
361.19,undead warlock,/character/eu/twisting-nether/Razban,,23
365.06,blood elf monk,/character/eu/twisting-nether/Hidatod,,29
353.13,undead mage,/character/eu/twisting-nether/Deathswiftt,,26
356.75,troll warrior,/character/eu/twisting-nether/Sezgiler,,25
344.50,tauren druid,/character/eu/twisting-nether/Thoraxla,,17
362.69,undead warrior,/character/eu/twisting-nether/Venomica,,30
331.13,orc deathknight,/character/eu/twisting-nether/T%C3%B4tenk%C3%B4pf,,20
318.63,goblin shaman,/character/eu/twisting-nether/Shinysgf,,14
319.88,blood elf paladin,/character/eu/twisting-nether/Lightdust,,16
282.06,undead warlock,/character/eu/twisting-nether/Soulscars,,14
370.19,blood elf paladin,/character/eu/twisting-nether/Xw%C3%A9n,,30
372.31,blood elf warlock,/character/eu/twisting-nether/Gocamemeli,,32
383.63,blood elf paladin,/character/eu/twisting-nether/Palajan,,40
352.13,blood elf warlock,/character/eu/twisting-nether/Tharalinde,,28
315.38,blood elf rogue,/character/eu/twisting-nether/Adamdurten,,17
352.25,blood elf demon hunter,/character/eu/twisting-nether/Xaere%C3%B8,,24
254.00,orc hunter,/character/eu/twisting-nether/Lepupey,,12
363.69,orc monk,/character/eu/twisting-nether/Adamtartan,,28
373.38,blood elf deathknight,/character/eu/twisting-nether/Eladas,,38
377.31,blood elf paladin,/character/eu/twisting-nether/Freaknessftw,,27
360.94,orc hunter,/character/eu/twisting-nether/Qxz,,21
361.06,blood elf rogue,/character/eu/twisting-nether/Efreeti,,22
369.94,blood elf paladin,/character/eu/twisting-nether/%C3%91%C3%B3x,,28
368.19,blood elf hunter,/character/eu/twisting-nether/Virum,,24
374.13,orc warlock,/character/eu/twisting-nether/Nethecurse,,34
357.63,undead rogue,/character/eu/twisting-nether/They,,22
365.88,orc hunter,/character/eu/twisting-nether/Lyudmilla,,23
365.31,pandaren mage,/character/eu/twisting-nether/%C3%86ty,,26
352.19,blood elf paladin,/character/eu/twisting-nether/Ictus,,21
387.69,troll druid,/character/eu/twisting-nether/Ziatukwa,,35
356.88,mag'har orc warrior,/character/eu/twisting-nether/Grimhar,,26
361.19,orc warlock,/character/eu/twisting-nether/Quexin,,33
356.50,blood elf demon hunter,/character/eu/twisting-nether/Bingildakchi,,23
368.31,highmountain tauren shaman,/character/eu/twisting-nether/Exheal,,35
340.25,orc hunter,/character/eu/twisting-nether/Rugido,,13
384.81,mag'har orc warrior,/character/eu/twisting-nether/Grakul,,42
361.69,blood elf paladin,/character/eu/twisting-nether/Paladiator,,27
333.31,undead mage,/character/eu/twisting-nether/Nearthul,,15
361.06,blood elf priest,/character/eu/twisting-nether/Epitsu,,22
301.50,undead mage,/character/eu/twisting-nether/Leymann,,12
347.69,undead priest,/character/eu/twisting-nether/Artsien,,15
342.50,blood elf demon hunter,/character/eu/twisting-nether/Qwertys,,16
305.75,nightborne mage,/character/eu/twisting-nether/Katishia,,14
293.44,blood elf hunter,/character/eu/twisting-nether/Lixie,,13
348.63,orc mage,/character/eu/twisting-nether/Artse,,20
285.75,blood elf demon hunter,/character/eu/twisting-nether/P%C3%A2svala,,11
346.56,highmountain tauren shaman,/character/eu/twisting-nether/Rakhtor,,21
341.81,undead warlock,/character/eu/twisting-nether/R%C3%BCk%C3%BCn,,18
375.44,orc warlock,/character/eu/twisting-nether/Dreltu,,32
320.63,troll druid,/character/eu/twisting-nether/Straga,,13
360.63,blood elf warrior,/character/eu/twisting-nether/Rep%C3%B3,,21
312.94,orc hunter,/character/eu/twisting-nether/Stormraiden,,14
334.25,orc mage,/character/eu/twisting-nether/Omarok,,15
358.00,troll druid,/character/eu/twisting-nether/Synic,60.40,20
349.06,orc deathknight,/character/eu/twisting-nether/Werfury,,21
377.06,blood elf demon hunter,/character/eu/twisting-nether/Xanzica,,25
358.31,orc deathknight,/character/eu/twisting-nether/Amkodoom,,20
356.88,blood elf rogue,/character/eu/twisting-nether/Cynthius,,21
354.31,blood elf mage,/character/eu/twisting-nether/Anchian,,23
363.81,lightforged draenei paladin,/character/eu/silvermoon/Eluin%C3%A9,55.26,29
346.94,worgen druid,/character/eu/silvermoon/Unemploy%C3%AAd,,29
363.38,human warlock,/character/eu/silvermoon/Swindlerim,,28
351.44,gnome warlock,/character/eu/silvermoon/Kut%C3%A2y,,20
388.06,draenei shaman,/character/eu/silvermoon/%C3%9Forg%C3%AAn,,38
389.50,night elf warrior,/character/eu/silvermoon/Frozenim,,37
368.63,blood elf demon hunter,/character/eu/twisting-nether/Bl%C3%A2ckw%C3%A2tch,,25
364.44,orc shaman,/character/eu/twisting-nether/Ragestrom,,24
361.69,blood elf paladin,/character/eu/twisting-nether/Aceliwen,,27
358.25,troll mage,/character/eu/twisting-nether/Foppy,,22
368.56,troll shaman,/character/eu/twisting-nether/Nu%C3%A9nvan,,32
364.94,blood elf paladin,/character/eu/twisting-nether/Ahmetelhakim,,33
346.44,blood elf paladin,/character/eu/twisting-nether/Y%C3%B6r%C3%BCkcan,,20
354.63,tauren druid,/character/eu/twisting-nether/Enektar,,18
351.88,blood elf demon hunter,/character/eu/twisting-nether/All%C3%AAnwo,,21
368.75,troll mage,/character/eu/twisting-nether/Xfrostxblood,,31
387.38,mag'har orc warrior,/character/eu/twisting-nether/Mutan,246.01,40
325.63,blood elf mage,/character/eu/twisting-nether/Mishalyn,,18
356.06,blood elf paladin,/character/eu/twisting-nether/Sanashaqt,,27
334.19,blood elf rogue,/character/eu/twisting-nether/Cursedkronos,,17
339.63,blood elf warrior,/character/eu/twisting-nether/Akatri%C3%A9l,,18
287.75,blood elf paladin,/character/eu/twisting-nether/Northwind,,12
335.38,blood elf demon hunter,/character/eu/twisting-nether/Iead,,24
352.06,nightborne warlock,/character/eu/twisting-nether/Nyras,,25
339.94,blood elf paladin,/character/eu/twisting-nether/Gravesolist,,23
341.56,blood elf hunter,/character/eu/twisting-nether/Wingfoot,,21
328.81,orc hunter,/character/eu/twisting-nether/Kudurg%C3%A2n,,30
350.25,orc shaman,/character/eu/twisting-nether/Glitnir,,23
350.75,blood elf demon hunter,/character/eu/twisting-nether/Nystra,,22
374.38,nightborne mage,/character/eu/twisting-nether/Elderghost,,36
352.75,pandaren monk,/character/eu/twisting-nether/Bao,,28
342.56,blood elf mage,/character/eu/kazzak/Halit,,19
357.13,blood elf priest,/character/eu/kazzak/H%C3%A9lit,,23
351.88,tauren druid,/character/eu/kazzak/Mnmkaramanba,,21
375.94,human rogue,/character/eu/silvermoon/Cozbar,,31
376.00,void elf mage,/character/eu/silvermoon/Nefria,,34
363.06,dwarf shaman,/character/eu/silvermoon/Heliaca,,28
345.88,void elf monk,/character/eu/silvermoon/Morbidminx,,23
350.50,void elf rogue,/character/eu/silvermoon/Silinas,,25
382.75,human deathknight,/character/eu/silvermoon/Iskender,300.83,33
350.13,void elf rogue,/character/eu/silvermoon/Geberit,,22
358.13,human priest,/character/eu/silvermoon/Nynaeve%C3%A9,,26
378.19,night elf druid,/character/eu/silvermoon/Faithrien,,34
264.75,night elf mage,/character/eu/silvermoon/Leithrien,,9
334.63,dwarf shaman,/character/eu/silvermoon/Thebidon,,13
411.00,tauren paladin,/character/eu/twisting-nether/Th%C3%A9od%C3%AEn,462.72,39
373.31,blood elf mage,/character/eu/twisting-nether/Olianni,,25
366.75,pandaren monk,/character/eu/twisting-nether/Monkrimmar,,25
375.06,blood elf paladin,/character/eu/twisting-nether/Elsaho,,24
373.50,blood elf deathknight,/character/eu/twisting-nether/Lethilus,,24
370.38,orc hunter,/character/eu/twisting-nether/Ivyvale,,24
367.63,orc warrior,/character/eu/twisting-nether/Maulnar,,22
369.94,orc deathknight,/character/eu/twisting-nether/Grimaniel,,23
372.75,orc warrior,/character/eu/twisting-nether/Solorw,,28
349.63,tauren druid,/character/eu/twisting-nether/Dry%C3%A2d,,18
364.50,troll hunter,/character/eu/twisting-nether/Thessalia,,22
362.44,undead hunter,/character/eu/twisting-nether/Chiller,,23
372.81,orc shaman,/character/eu/twisting-nether/Aproon,109.86,26
356.38,blood elf rogue,/character/eu/twisting-nether/%C3%86nema,,22
353.13,nightborne mage,/character/eu/twisting-nether/Avedari,,21
359.88,blood elf paladin,/character/eu/twisting-nether/Leuc%C3%B3thea,,20
352.00,tauren druid,/character/eu/twisting-nether/Lifebinderth,,22
369.50,blood elf demon hunter,/character/eu/twisting-nether/Stfubro,,32
358.50,blood elf monk,/character/eu/twisting-nether/Leucoth%C3%A1e,,19
360.56,blood elf demon hunter,/character/eu/twisting-nether/Serpentt,,28
361.13,orc hunter,/character/eu/twisting-nether/Algormortiss,,25
360.38,blood elf rogue,/character/eu/twisting-nether/Fedaldrea,,24
377.25,goblin rogue,/character/eu/twisting-nether/D%C3%A9pr%C3%A9syon,,34
351.75,blood elf mage,/character/eu/twisting-nether/Unpwnag%C3%A9,,20
342.13,blood elf mage,/character/eu/twisting-nether/Pertinax,,18
349.25,blood elf paladin,/character/eu/twisting-nether/Thanaika,,20
347.81,blood elf paladin,/character/eu/twisting-nether/Deercrews,,21
342.31,blood elf paladin,/character/eu/twisting-nether/Tuarwen,,22
334.19,blood elf deathknight,/character/eu/twisting-nether/Reetooth,,17
350.25,blood elf monk,/character/eu/twisting-nether/Piffles,,18
340.81,blood elf paladin,/character/eu/twisting-nether/An%C3%A2tia,,15
278.75,blood elf mage,/character/eu/twisting-nether/Xerivan,,10
344.81,tauren druid,/character/eu/twisting-nether/Leucothae,,17
334.06,goblin shaman,/character/eu/twisting-nether/Shamanullah,,16
340.69,blood elf deathknight,/character/eu/twisting-nether/Artelmar,,19
349.63,blood elf demon hunter,/character/eu/twisting-nether/Lethilusdh,,18
358.44,undead monk,/character/eu/twisting-nether/Xenrana,,31
292.06,blood elf demon hunter,/character/eu/twisting-nether/Meluiwen,,10
298.44,blood elf demon hunter,/character/eu/twisting-nether/Darkbael,,19
327.88,undead deathknight,/character/eu/twisting-nether/Serisikis,,14
349.06,troll mage,/character/eu/twisting-nether/Pi%C3%A7mage,,31
331.75,troll mage,/character/eu/twisting-nether/Leucoth%C3%A9a,,15
284.81,blood elf demon hunter,/character/eu/twisting-nether/Elegma,,13
344.50,blood elf deathknight,/character/eu/twisting-nether/Aragablo,,22
358.25,dwarf paladin,/character/eu/silvermoon/Thorgahr,,22
358.13,human mage,/character/eu/silvermoon/S%C3%AAthlans,,21
372.19,night elf rogue,/character/eu/silvermoon/Minakoken,,36
348.38,worgen warlock,/character/eu/silvermoon/Rekkl%C3%AAs,,18
332.13,draenei mage,/character/eu/silvermoon/Fre%C3%A0,,18
310.50,night elf demon hunter,/character/eu/silvermoon/Warm%C3%A2chine,,15
371.63,blood elf warlock,/character/eu/twisting-nether/Penthos,,24
371.69,undead warlock,/character/eu/twisting-nether/Worlack,,27
353.69,blood elf paladin,/character/eu/twisting-nether/Angr%C3%AEel,,18
349.25,blood elf priest,/character/eu/twisting-nether/Andor,,20
354.38,undead warlock,/character/eu/twisting-nether/Pinpoint,,21
354.75,troll druid,/character/eu/twisting-nether/Metan%C3%B4jen,,19
269.38,blood elf rogue,/character/eu/twisting-nether/Maz%C3%AEkeen,,11
368.38,orc warrior,/character/eu/twisting-nether/Metam%C3%B4rp,,33
346.44,troll druid,/character/eu/twisting-nether/Thullan,,15
339.81,orc warlock,/character/eu/twisting-nether/Janxx,,17
356.56,troll druid,/character/eu/twisting-nether/Thrustlever,,26
363.75,pandaren monk,/character/eu/silvermoon/Deamonky,,21
354.31,night elf demon hunter,/character/eu/silvermoon/Manjima,,18
356.00,human mage,/character/eu/silvermoon/Dearise,,19
333.50,human warlock,/character/eu/silvermoon/Msvras,,14
397.13,troll hunter,/character/eu/twisting-nether/Huregoth,594.82,43
379.63,troll mage,/character/eu/twisting-nether/Doridori,,28
381.44,orc warlock,/character/eu/twisting-nether/Johnair,,30
381.75,troll hunter,/character/eu/twisting-nether/Fosill,,30
376.69,blood elf paladin,/character/eu/twisting-nether/S%C3%A1ssy,,32
382.56,blood elf rogue,/character/eu/twisting-nether/Trickowl,,29
374.94,tauren druid,/character/eu/twisting-nether/Iamsoodone,,28
379.50,pandaren monk,/character/eu/twisting-nether/Lazypunch,,32
372.63,tauren druid,/character/eu/twisting-nether/Dudiliduu,,27
375.06,orc warlock,/character/eu/twisting-nether/Saenesh,,29
377.31,orc hunter,/character/eu/twisting-nether/Gelford,,27
381.69,tauren deathknight,/character/eu/twisting-nether/Wykrum,,32
370.75,pandaren monk,/character/eu/twisting-nether/Ryhdon,,27
374.00,blood elf mage,/character/eu/twisting-nether/Trickyowl,,23
371.81,troll shaman,/character/eu/twisting-nether/Shamokan,,23
371.63,tauren druid,/character/eu/twisting-nether/Taur%C3%B4s,,24
372.88,blood elf warlock,/character/eu/twisting-nether/Dotcuck,,24
369.13,undead rogue,/character/eu/twisting-nether/Bloodstreak,,29
372.00,undead priest,/character/eu/twisting-nether/Leshyer,,32
360.81,blood elf priest,/character/eu/twisting-nether/Batikon,,20
357.44,pandaren monk,/character/eu/twisting-nether/Oberro,,23
356.56,goblin rogue,/character/eu/twisting-nether/Backstabjoe,,21
372.56,blood elf paladin,/character/eu/twisting-nether/Muz,,29
361.94,blood elf monk,/character/eu/twisting-nether/Elithr%C3%ACm,,24
379.50,orc warlock,/character/eu/twisting-nether/Ryzaloth,,32
362.63,pandaren warrior,/character/eu/twisting-nether/Decurion,,27
374.31,blood elf rogue,/character/eu/twisting-nether/Swiftsing,,33
361.56,undead priest,/character/eu/twisting-nether/Kraaniken,,21
372.06,orc shaman,/character/eu/twisting-nether/Sunneyqt,,25
355.75,blood elf paladin,/character/eu/twisting-nether/Silvien,,27
384.94,blood elf demon hunter,/character/eu/twisting-nether/S%C3%A2m%C3%AAt,,33
346.63,orc deathknight,/character/eu/twisting-nether/V%C3%AEp%C3%A9r,,27
376.13,blood elf deathknight,/character/eu/twisting-nether/Mylersche,,30
371.19,tauren druid,/character/eu/twisting-nether/Ayyaasha,,28
371.88,troll druid,/character/eu/twisting-nether/Bazlama,,31
366.50,tauren deathknight,/character/eu/twisting-nether/Cannabilol,,23
373.50,mag'har orc shaman,/character/eu/twisting-nether/Dr%C3%A2g%C3%B4s,,34
370.75,blood elf demon hunter,/character/eu/twisting-nether/Swaken,,27
362.69,tauren druid,/character/eu/twisting-nether/Rapacioustwo,,20
351.44,troll druid,/character/eu/twisting-nether/Jinjiin,,20
371.38,mag'har orc warrior,/character/eu/twisting-nether/Koot,,32
346.00,troll druid,/character/eu/twisting-nether/Holyfe%C3%AAd,,19
393.25,blood elf hunter,/character/eu/twisting-nether/Eksotiese,,42
369.38,undead rogue,/character/eu/twisting-nether/Zombibaba,,36
361.94,orc monk,/character/eu/twisting-nether/Aradorn,,24
353.81,tauren druid,/character/eu/twisting-nether/Bravebrown,,24
288.75,blood elf deathknight,/character/eu/twisting-nether/V%C3%BBlpes,,9
393.44,orc deathknight,/character/eu/twisting-nether/Idgafboi,576.89,36
345.75,blood elf deathknight,/character/eu/twisting-nether/Sarkrista,,27
333.25,undead mage,/character/eu/twisting-nether/Tombalakmage,,22
366.44,orc hunter,/character/eu/twisting-nether/Hunt%C3%A3rt,,30
336.69,undead warlock,/character/eu/twisting-nether/Gouden,,17
340.88,troll druid,/character/eu/twisting-nether/Lothenn,,18
342.94,tauren druid,/character/eu/twisting-nether/Ryzadru,,17
344.63,troll druid,/character/eu/twisting-nether/Cejan,,18
324.94,pandaren monk,/character/eu/twisting-nether/Ch%C3%BBbby,,14
338.44,blood elf mage,/character/eu/twisting-nether/Raggymage,,16
314.75,troll druid,/character/eu/twisting-nether/Adara,,21
301.00,blood elf rogue,/character/eu/twisting-nether/Si%C3%A9,,12
351.50,tauren deathknight,/character/eu/twisting-nether/A%C3%AFrcow,,23
348.31,blood elf paladin,/character/eu/twisting-nether/Guilliotine,,20
358.31,blood elf demon hunter,/character/eu/twisting-nether/Yohombree,,25
300.56,undead rogue,/character/eu/twisting-nether/Volc%C3%A2no,,11
359.50,blood elf demon hunter,/character/eu/twisting-nether/Vhaedh,,17
361.31,troll mage,/character/eu/twisting-nether/L%C3%B8y%C3%A1,,32
337.00,blood elf paladin,/character/eu/twisting-nether/Aquilifer,,23
376.00,troll hunter,/character/eu/twisting-nether/Lexarain,,34
361.19,blood elf rogue,/character/eu/twisting-nether/Kespech,,23
352.56,blood elf monk,/character/eu/twisting-nether/Wubb%C3%BD,,24
354.69,orc warlock,/character/eu/twisting-nether/Poetika,,21
335.81,blood elf rogue,/character/eu/twisting-nether/Enerjicecegi,,20
343.69,nightborne hunter,/character/eu/twisting-nether/Corinth,,18
338.69,blood elf monk,/character/eu/twisting-nether/Darke,,18
322.38,undead warlock,/character/eu/twisting-nether/Kafasiz,,15
334.31,highmountain tauren druid,/character/eu/twisting-nether/H%C3%AAllioz,,15
335.56,blood elf demon hunter,/character/eu/twisting-nether/%C3%82frotid,,18
258.63,troll druid,/character/eu/twisting-nether/Subardagi,,12
339.75,orc shaman,/character/eu/twisting-nether/Stormfury,,19
371.38,human monk,/character/eu/silvermoon/B%C3%B5rgi%C3%A3,,27
370.25,void elf hunter,/character/eu/silvermoon/Talaen,,28
379.75,night elf hunter,/character/eu/silvermoon/Zemra,,34
367.94,human paladin,/character/eu/silvermoon/%C3%92zz%C3%AC,,27
371.44,human monk,/character/eu/silvermoon/Loi%C3%A9en,,30
367.44,void elf hunter,/character/eu/silvermoon/Laethrine,,28
364.25,void elf hunter,/character/eu/silvermoon/Atal%C3%A2nte,,25
346.69,night elf demon hunter,/character/eu/silvermoon/Agrasif,,27
377.88,nightborne warrior,/character/eu/twisting-nether/Xev,71.92,34
356.69,blood elf demon hunter,/character/eu/twisting-nether/Daenit,,22
